game,hero,win,side,first_pick_status,pick,order_absolute,order_relative
4065140946,Wraith King,Loss,The Radiant,Second,ban,14,5
4065140946,Meepo,Loss,The Radiant,Second,ban,19,6
4065124105,Silencer,Loss,The Dire,First,pick,7,1
4065124105,Dark Willow,Loss,The Dire,First,pick,10,2
4065124105,Clinkz,Loss,The Dire,First,pick,16,3
4065124105,Nyx Assassin,Loss,The Dire,First,pick,18,4
4065124105,Medusa,Loss,The Dire,First,pick,21,5
4065124105,Mirana,Loss,The Dire,First,ban,1,1
4065124105,Chen,Loss,The Dire,First,ban,3,2
4065124105,Nature's Prophet,Loss,The Dire,First,ban,5,3
4065124105,Pugna,Loss,The Dire,First,ban,11,4
4065124105,Drow Ranger,Loss,The Dire,First,ban,13,5
4065124105,Bloodseeker,Loss,The Dire,First,ban,20,6
4065124105,Wraith King,Win,The Radiant,Second,pick,8,1
4065124105,Necrophos,Win,The Radiant,Second,pick,9,2
4065124105,Undying,Win,The Radiant,Second,pick,15,3
4065124105,Keeper of the Light,Win,The Radiant,Second,pick,17,4
4065124105,Broodmother,Win,The Radiant,Second,pick,22,5
4065124105,Io,Win,The Radiant,Second,ban,2,1
4065124105,Enchantress,Win,The Radiant,Second,ban,4,2
4065124105,Weaver,Win,The Radiant,Second,ban,6,3
4065124105,Phantom Lancer,Win,The Radiant,Second,ban,12,4
4065124105,Enigma,Win,The Radiant,Second,ban,14,5
4065124105,Templar Assassin,Win,The Radiant,Second,ban,19,6
4065164937,Vengeful Spirit,Win,The Dire,Second,pick,8,1
4065164937,Mirana,Win,The Dire,Second,pick,9,2
4065164937,Winter Wyvern,Win,The Dire,Second,pick,15,3
4065164937,Enigma,Win,The Dire,Second,pick,17,4
4065164937,Invoker,Win,The Dire,Second,pick,22,5
4065164937,Necrophos,Win,The Dire,Second,ban,2,1
4065164937,Silencer,Win,The Dire,Second,ban,4,2
4065164937,Chen,Win,The Dire,Second,ban,6,3
4065164937,Bane,Win,The Dire,Second,ban,12,4
4065164937,Tiny,Win,The Dire,Second,ban,14,5
4065164937,Faceless Void,Win,The Dire,Second,ban,19,6
4065164937,Io,Loss,The Radiant,First,pick,7,1
4065164937,Gyrocopter,Loss,The Radiant,First,pick,10,2
4065164937,Ogre Magi,Loss,The Radiant,First,pick,16,3
4065164937,Shadow Fiend,Loss,The Radiant,First,pick,18,4
4065164937,Centaur Warrunner,Loss,The Radiant,First,pick,21,5
4065164937,Weaver,Loss,The Radiant,First,ban,1,1
4065164937,Enchantress,Loss,The Radiant,First,ban,3,2
4065164937,Wraith King,Loss,The Radiant,First,ban,5,3
4065164937,Morphling,Loss,The Radiant,First,ban,11,4
4065164937,Phantom Lancer,Loss,The Radiant,First,ban,13,5
4065164937,Templar Assassin,Loss,The Radiant,First,ban,20,6
4065128649,Mirana,Win,The Radiant,Second,pick,8,1
4065128649,Crystal Maiden,Win,The Radiant,Second,pick,9,2
4065128649,Elder Titan,Win,The Radiant,Second,pick,15,3
4065128649,Arc Warden,Win,The Radiant,Second,pick,17,4
4065128649,Dragon Knight,Win,The Radiant,Second,pick,22,5
4065128649,Enchantress,Win,The Radiant,Second,ban,2,1
4065128649,Io,Win,The Radiant,Second,ban,4,2
4065128649,Wraith King,Win,The Radiant,Second,ban,6,3
4065128649,Bloodseeker,Win,The Radiant,Second,ban,12,4
4065128649,Huskar,Win,The Radiant,Second,ban,14,5
4065128649,Lycan,Win,The Radiant,Second,ban,19,6
4065128649,Necrophos,Loss,The Dire,First,pick,7,1
4065128649,Ogre Magi,Loss,The Dire,First,pick,10,2
4065128649,Windranger,Loss,The Dire,First,pick,16,3
4065128649,Storm Spirit,Loss,The Dire,First,pick,18,4
4065128649,Nature's Prophet,Loss,The Dire,First,pick,21,5
4065128649,Tiny,Loss,The Dire,First,ban,1,1
4065128649,Weaver,Loss,The Dire,First,ban,3,2
4065128649,Clinkz,Loss,The Dire,First,ban,5,3
4065128649,Pugna,Loss,The Dire,First,ban,11,4
4065128649,Nyx Assassin,Loss,The Dire,First,ban,13,5
4065128649,Ember Spirit,Loss,The Dire,First,ban,20,6
4065175507,Bloodseeker,Win,The Radiant,Second,pick,8,1
4065175507,Silencer,Win,The Radiant,Second,pick,9,2
4065175507,Dark Willow,Win,The Radiant,Second,pick,15,3
4065175507,Queen of Pain,Win,The Radiant,Second,pick,17,4
4065175507,Necrophos,Win,The Radiant,Second,pick,22,5
4065175507,Io,Win,The Radiant,Second,ban,2,1
4065175507,Enchantress,Win,The Radiant,Second,ban,4,2
4065175507,Wraith King,Win,The Radiant,Second,ban,6,3
4065175507,Crystal Maiden,Win,The Radiant,Second,ban,12,4
4065175507,Nyx Assassin,Win,The Radiant,Second,ban,14,5
4065175507,Pugna,Win,The Radiant,Second,ban,19,6
4065175507,Mirana,Loss,The Dire,First,pick,7,1
4065175507,Ursa,Loss,The Dire,First,pick,10,2
4065175507,Chen,Loss,The Dire,First,pick,16,3
4065175507,Bane,Loss,The Dire,First,pick,18,4
4065175507,Huskar,Loss,The Dire,First,pick,21,5
4065175507,Weaver,Loss,The Dire,First,ban,1,1
4065175507,Tiny,Loss,The Dire,First,ban,3,2
4065175507,Clinkz,Loss,The Dire,First,ban,5,3
4065175507,Arc Warden,Loss,The Dire,First,ban,11,4
4065175507,Venomancer,Loss,The Dire,First,ban,13,5
4065175507,Broodmother,Loss,The Dire,First,ban,20,6
4065129977,Vengeful Spirit,Loss,The Radiant,Second,pick,8,1
4065129977,Phantom Lancer,Loss,The Radiant,Second,pick,9,2
4065129977,Dragon Knight,Loss,The Radiant,Second,pick,15,3
4065129977,Undying,Loss,The Radiant,Second,pick,17,4
4065129977,Wraith King,Loss,The Radiant,Second,pick,22,5
4065129977,Crystal Maiden,Loss,The Radiant,Second,ban,2,1
4065129977,Necrophos,Loss,The Radiant,Second,ban,4,2
4065129977,Mirana,Loss,The Radiant,Second,ban,6,3
4065129977,Huskar,Loss,The Radiant,Second,ban,12,4
4065129977,Lina,Loss,The Radiant,Second,ban,14,5
4065129977,Earthshaker,Loss,The Radiant,Second,ban,19,6
4065129977,Tiny,Win,The Dire,First,pick,7,1
4065129977,Lich,Win,The Dire,First,pick,10,2
4065129977,Ember Spirit,Win,The Dire,First,pick,16,3
4065129977,Gyrocopter,Win,The Dire,First,pick,18,4
4065129977,Storm Spirit,Win,The Dire,First,pick,21,5
4065129977,Io,Win,The Dire,First,ban,1,1
4065129977,Weaver,Win,The Dire,First,ban,3,2
4065129977,Enchantress,Win,The Dire,First,ban,5,3
4065129977,Broodmother,Win,The Dire,First,ban,11,4
4065129977,Templar Assassin,Win,The Dire,First,ban,13,5
4065129977,Alchemist,Win,The Dire,First,ban,20,6
4065178894,Mirana,Win,The Radiant,Second,pick,8,1
4065178894,Phantom Lancer,Win,The Radiant,Second,pick,9,2
4065178894,Vengeful Spirit,Win,The Radiant,Second,pick,15,3
4065178894,Naga Siren,Win,The Radiant,Second,pick,17,4
4065178894,Templar Assassin,Win,The Radiant,Second,pick,22,5
4065178894,Crystal Maiden,Win,The Radiant,Second,ban,2,1
4065178894,Necrophos,Win,The Radiant,Second,ban,4,2
4065178894,Storm Spirit,Win,The Radiant,Second,ban,6,3
4065178894,Ember Spirit,Win,The Radiant,Second,ban,12,4
4065178894,Dragon Knight,Win,The Radiant,Second,ban,14,5
4065178894,Tinker,Win,The Radiant,Second,ban,19,6
4065178894,Tiny,Loss,The Dire,First,pick,7,1
4065178894,Lich,Loss,The Dire,First,pick,10,2
4065178894,Elder Titan,Loss,The Dire,First,pick,16,3
4065178894,Gyrocopter,Loss,The Dire,First,pick,18,4
4065178894,Alchemist,Loss,The Dire,First,pick,21,5
4065178894,Io,Loss,The Dire,First,ban,1,1
4065178894,Weaver,Loss,The Dire,First,ban,3,2
4065178894,Enchantress,Loss,The Dire,First,ban,5,3
4065178894,Winter Wyvern,Loss,The Dire,First,ban,11,4
4065178894,Undying,Loss,The Dire,First,ban,13,5
4065178894,Huskar,Loss,The Dire,First,ban,20,6
4065229720,Necrophos,Loss,The Dire,Second,pick,8,1
4065229720,Silencer,Loss,The Dire,Second,pick,9,2
4065229720,Tusk,Loss,The Dire,Second,pick,15,3
4065229720,Enigma,Loss,The Dire,Second,pick,17,4
4065229720,Templar Assassin,Loss,The Dire,Second,pick,22,5
4065229720,Drow Ranger,Loss,The Dire,Second,ban,2,1
4065229720,Enchantress,Loss,The Dire,Second,ban,4,2
4065229720,Io,Loss,The Dire,Second,ban,6,3
4065229720,Clinkz,Loss,The Dire,Second,ban,12,4
4065229720,Terrorblade,Loss,The Dire,Second,ban,14,5
4065229720,Gyrocopter,Loss,The Dire,Second,ban,19,6
4065229720,Tiny,Win,The Radiant,First,pick,7,1
4065229720,Winter Wyvern,Win,The Radiant,First,pick,10,2
4065229720,Crystal Maiden,Win,The Radiant,First,pick,16,3
4065229720,Lina,Win,The Radiant,First,pick,18,4
4065229720,Faceless Void,Win,The Radiant,First,pick,21,5
4065229720,Mirana,Win,The Radiant,First,ban,1,1
4065229720,Wraith King,Win,The Radiant,First,ban,3,2
4065229720,Weaver,Win,The Radiant,First,ban,5,3
4065229720,Spectre,Win,The Radiant,First,ban,11,4
4065229720,Alchemist,Win,The Radiant,First,ban,13,5
4065229720,Medusa,Win,The Radiant,First,ban,20,6
4065281130,Spectre,Loss,The Radiant,Second,pick,8,1
4065281130,Silencer,Loss,The Radiant,Second,pick,9,2
4065281130,Earthshaker,Loss,The Radiant,Second,pick,15,3
4065281130,Weaver,Loss,The Radiant,Second,pick,17,4
4065281130,Storm Spirit,Loss,The Radiant,Second,pick,22,5
4065281130,Enchantress,Loss,The Radiant,Second,ban,2,1
4065281130,Drow Ranger,Loss,The Radiant,Second,ban,4,2
4065281130,Io,Loss,The Radiant,Second,ban,6,3
4065281130,Terrorblade,Loss,The Radiant,Second,ban,12,4
4065281130,Ursa,Loss,The Radiant,Second,ban,14,5
4065281130,Clinkz,Loss,The Radiant,Second,ban,19,6
4065281130,Tiny,Win,The Dire,First,pick,7,1
4065281130,Crystal Maiden,Win,The Dire,First,pick,10,2
4065281130,Doom,Win,The Dire,First,pick,16,3
4065281130,Bloodseeker,Win,The Dire,First,pick,18,4
4065281130,Venomancer,Win,The Dire,First,pick,21,5
4065281130,Mirana,Win,The Dire,First,ban,1,1
4065281130,Wraith King,Win,The Dire,First,ban,3,2
4065281130,Necrophos,Win,The Dire,First,ban,5,3
4065281130,Lina,Win,The Dire,First,ban,11,4
4065281130,Earth Spirit,Win,The Dire,First,ban,13,5
4065281130,Huskar,Win,The Dire,First,ban,20,6
4065211201,Tiny,Loss,The Radiant,Second,pick,8,1
4065211201,Lich,Loss,The Radiant,Second,pick,9,2
4065211201,Ursa,Loss,The Radiant,Second,pick,15,3
4065211201,Rubick,Loss,The Radiant,Second,pick,17,4
4065211201,Spectre,Loss,The Radiant,Second,pick,22,5
4065211201,Io,Loss,The Radiant,Second,ban,2,1
4065211201,Enchantress,Loss,The Radiant,Second,ban,4,2
4065211201,Nyx Assassin,Loss,The Radiant,Second,ban,6,3
4065211201,Wraith King,Loss,The Radiant,Second,ban,12,4
4065211201,Dragon Knight,Loss,The Radiant,Second,ban,14,5
4065211201,Earthshaker,Loss,The Radiant,Second,ban,19,6
4065211201,Vengeful Spirit,Win,The Dire,First,pick,7,1
4065211201,Phoenix,Win,The Dire,First,pick,10,2
4065211201,Venomancer,Win,The Dire,First,pick,16,3
4065211201,Clinkz,Win,The Dire,First,pick,18,4
4065211201,Drow Ranger,Win,The Dire,First,pick,21,5
4065211201,Pugna,Win,The Dire,First,ban,1,1
4065211201,Crystal Maiden,Win,The Dire,First,ban,3,2
4065211201,Necrophos,Win,The Dire,First,ban,5,3
4065211201,Weaver,Win,The Dire,First,ban,11,4
4065211201,Mirana,Win,The Dire,First,ban,13,5
4065211201,Broodmother,Win,The Dire,First,ban,20,6
4065260154,Io,Loss,The Dire,First,pick,7,1
4065260154,Necrophos,Loss,The Dire,First,pick,10,2
4065260154,Crystal Maiden,Loss,The Dire,First,pick,16,3
4065260154,Tiny,Loss,The Dire,First,pick,18,4
4065260154,Mirana,Loss,The Dire,First,pick,21,5
4065260154,Nyx Assassin,Loss,The Dire,First,ban,1,1
4065260154,Vengeful Spirit,Loss,The Dire,First,ban,3,2
4065260154,Silencer,Loss,The Dire,First,ban,5,3
4065260154,Pugna,Loss,The Dire,First,ban,11,4
4065260154,Dark Willow,Loss,The Dire,First,ban,13,5
4065260154,Ancient Apparition,Loss,The Dire,First,ban,20,6
4065260154,Wraith King,Win,The Radiant,Second,pick,8,1
4065260154,Weaver,Win,The Radiant,Second,pick,9,2
4065260154,Earth Spirit,Win,The Radiant,Second,pick,15,3
4065260154,Ursa,Win,The Radiant,Second,pick,17,4
4065260154,Invoker,Win,The Radiant,Second,pick,22,5
4065260154,Enchantress,Win,The Radiant,Second,ban,2,1
4065260154,Bloodseeker,Win,The Radiant,Second,ban,4,2
4065260154,Gyrocopter,Win,The Radiant,Second,ban,6,3
4065260154,Drow Ranger,Win,The Radiant,Second,ban,12,4
4065260154,Clinkz,Win,The Radiant,Second,ban,14,5
4065260154,Phantom Lancer,Win,The Radiant,Second,ban,19,6
4065192690,Wraith King,Win,The Dire,First,pick,7,1
4065192690,Winter Wyvern,Win,The Dire,First,pick,10,2
4065192690,Earth Spirit,Win,The Dire,First,pick,16,3
4065192690,Lone Druid,Win,The Dire,First,pick,18,4
4065192690,Templar Assassin,Win,The Dire,First,pick,21,5
4065192690,Undying,Win,The Dire,First,ban,1,1
4065192690,Chen,Win,The Dire,First,ban,3,2
4065192690,Necrophos,Win,The Dire,First,ban,5,3
4065192690,Phantom Lancer,Win,The Dire,First,ban,11,4
4065192690,Batrider,Win,The Dire,First,ban,13,5
4065192690,Huskar,Win,The Dire,First,ban,20,6
4065192690,Ursa,Loss,The Radiant,Second,pick,8,1
4065192690,Silencer,Loss,The Radiant,Second,pick,9,2
4065192690,Dark Willow,Loss,The Radiant,Second,pick,15,3
4065192690,Mirana,Loss,The Radiant,Second,pick,17,4
4065192690,Storm Spirit,Loss,The Radiant,Second,pick,22,5
4065192690,Io,Loss,The Radiant,Second,ban,2,1
4065192690,Enchantress,Loss,The Radiant,Second,ban,4,2
4065192690,Weaver,Loss,The Radiant,Second,ban,6,3
4065192690,Visage,Loss,The Radiant,Second,ban,12,4
4065192690,Windranger,Loss,The Radiant,Second,ban,14,5
4065192690,Bloodseeker,Loss,The Radiant,Second,ban,19,6
4065251250,Winter Wyvern,Loss,The Radiant,Second,pick,8,1
4065251250,Drow Ranger,Loss,The Radiant,Second,pick,9,2
4065251250,Dark Willow,Loss,The Radiant,Second,pick,15,3
4065251250,Enigma,Loss,The Radiant,Second,pick,17,4
4065251250,Clinkz,Loss,The Radiant,Second,pick,22,5
4065251250,Undying,Loss,The Radiant,Second,ban,2,1
4065251250,Enchantress,Loss,The Radiant,Second,ban,4,2
4065251250,Chen,Loss,The Radiant,Second,ban,6,3
4065251250,Spectre,Loss,The Radiant,Second,ban,12,4
4065251250,Phantom Lancer,Loss,The Radiant,Second,ban,14,5
4065251250,Tiny,Loss,The Radiant,Second,ban,19,6
4065251250,Weaver,Win,The Dire,First,pick,7,1
4065251250,Silencer,Win,The Dire,First,pick,10,2
4065251250,Tusk,Win,The Dire,First,pick,16,3
4065251250,Pugna,Win,The Dire,First,pick,18,4
4065251250,Shadow Fiend,Win,The Dire,First,pick,21,5
4065251250,Io,Win,The Dire,First,ban,1,1
4065251250,Necrophos,Win,The Dire,First,ban,3,2
4065251250,Wraith King,Win,The Dire,First,ban,5,3
4065251250,Visage,Win,The Dire,First,ban,11,4
4065251250,Windranger,Win,The Dire,First,ban,13,5
4065251250,Broodmother,Win,The Dire,First,ban,20,6
4065211218,Chen,Win,The Radiant,Second,pick,8,1
4065211218,Winter Wyvern,Win,The Radiant,Second,pick,9,2
4065211218,Spectre,Win,The Radiant,Second,pick,15,3
4065211218,Treant Protector,Win,The Radiant,Second,pick,17,4
4065211218,Monkey King,Win,The Radiant,Second,pick,22,5
4065211218,Silencer,Win,The Radiant,Second,ban,2,1
4065211218,Enchantress,Win,The Radiant,Second,ban,4,2
4065211218,Lycan,Win,The Radiant,Second,ban,6,3
4065211218,Lina,Win,The Radiant,Second,ban,12,4
4065211218,Underlord,Win,The Radiant,Second,ban,14,5
4065211218,Crystal Maiden,Win,The Radiant,Second,ban,19,6
4065211218,Weaver,Loss,The Dire,First,pick,7,1
4065211218,Vengeful Spirit,Loss,The Dire,First,pick,10,2
4065211218,Necrophos,Loss,The Dire,First,pick,16,3
4065211218,Tiny,Loss,The Dire,First,pick,18,4
4065211218,Phoenix,Loss,The Dire,First,pick,21,5
4065211218,Pugna,Loss,The Dire,First,ban,1,1
4065211218,Nature's Prophet,Loss,The Dire,First,ban,3,2
4065211218,Io,Loss,The Dire,First,ban,5,3
4065211218,Invoker,Loss,The Dire,First,ban,11,4
4065211218,Dragon Knight,Loss,The Dire,First,ban,13,5
4065211218,Huskar,Loss,The Dire,First,ban,20,6
4065268827,Winter Wyvern,Win,The Radiant,Second,pick,8,1
4065268827,Nature's Prophet,Win,The Radiant,Second,pick,9,2
4065268827,Earthshaker,Win,The Radiant,Second,pick,15,3
4065268827,Morphling,Win,The Radiant,Second,pick,17,4
4065268827,Ursa,Win,The Radiant,Second,pick,22,5
4065268827,Silencer,Win,The Radiant,Second,ban,2,1
4065268827,Enchantress,Win,The Radiant,Second,ban,4,2
4065268827,Necrophos,Win,The Radiant,Second,ban,6,3
4065268827,Tiny,Win,The Radiant,Second,ban,12,4
4065268827,Broodmother,Win,The Radiant,Second,ban,14,5
4065268827,Lina,Win,The Radiant,Second,ban,19,6
4065268827,Weaver,Loss,The Dire,First,pick,7,1
4065268827,Vengeful Spirit,Loss,The Dire,First,pick,10,2
4065268827,Dark Willow,Loss,The Dire,First,pick,16,3
4065268827,Underlord,Loss,The Dire,First,pick,18,4
4065268827,Alchemist,Loss,The Dire,First,pick,21,5
4065268827,Pugna,Loss,The Dire,First,ban,1,1
4065268827,Chen,Loss,The Dire,First,ban,3,2
4065268827,Io,Loss,The Dire,First,ban,5,3
4065268827,Invoker,Loss,The Dire,First,ban,11,4
4065268827,Monkey King,Loss,The Dire,First,ban,13,5
4065268827,Huskar,Loss,The Dire,First,ban,20,6
4066505440,Tiny,Loss,The Dire,First,pick,7,1
4066505440,Pangolier,Loss,The Dire,First,pick,10,2
4066505440,Rubick,Loss,The Dire,First,pick,16,3
4066505440,Terrorblade,Loss,The Dire,First,pick,18,4
4066505440,Winter Wyvern,Loss,The Dire,First,pick,21,5
4066505440,Necrophos,Loss,The Dire,First,ban,1,1
4066505440,Bloodseeker,Loss,The Dire,First,ban,3,2
4066505440,Silencer,Loss,The Dire,First,ban,5,3
4066505440,Drow Ranger,Loss,The Dire,First,ban,11,4
4066505440,Huskar,Loss,The Dire,First,ban,13,5
4066505440,Tinker,Loss,The Dire,First,ban,20,6
4066505440,Weaver,Win,The Radiant,Second,pick,8,1
4066505440,Vengeful Spirit,Win,The Radiant,Second,pick,9,2
4066505440,Treant Protector,Win,The Radiant,Second,pick,15,3
4066505440,Doom,Win,The Radiant,Second,pick,17,4
4066505440,Storm Spirit,Win,The Radiant,Second,pick,22,5
4066505440,Enchantress,Win,The Radiant,Second,ban,2,1
4066505440,Dark Willow,Win,The Radiant,Second,ban,4,2
4066505440,Undying,Win,The Radiant,Second,ban,6,3
4066505440,Crystal Maiden,Win,The Radiant,Second,ban,12,4
4066505440,Phantom Lancer,Win,The Radiant,Second,ban,14,5
4066505440,Templar Assassin,Win,The Radiant,Second,ban,19,6
4066615144,Weaver,Loss,The Radiant,First,pick,7,1
4066615144,Vengeful Spirit,Loss,The Radiant,First,pick,10,2
4066615144,Winter Wyvern,Loss,The Radiant,First,pick,16,3
4066615144,Alchemist,Loss,The Radiant,First,pick,18,4
4066615144,Pangolier,Loss,The Radiant,First,pick,21,5
4066615144,Necrophos,Loss,The Radiant,First,ban,1,1
4066615144,Bloodseeker,Loss,The Radiant,First,ban,3,2
4066615144,Silencer,Loss,The Radiant,First,ban,5,3
4066615144,Broodmother,Loss,The Radiant,First,ban,11,4
4066615144,Huskar,Loss,The Radiant,First,ban,13,5
4066615144,Timbersaw,Loss,The Radiant,First,ban,20,6
4066615144,Tiny,Win,The Dire,Second,pick,8,1
4066615144,Nature's Prophet,Win,The Dire,Second,pick,9,2
4066615144,Mirana,Win,The Dire,Second,pick,15,3
4066615144,Bane,Win,The Dire,Second,pick,17,4
4066615144,Nyx Assassin,Win,The Dire,Second,pick,22,5
4066615144,Enchantress,Win,The Dire,Second,ban,2,1
4066615144,Dark Willow,Win,The Dire,Second,ban,4,2
4066615144,Undying,Win,The Dire,Second,ban,6,3
4066615144,Invoker,Win,The Dire,Second,ban,12,4
4066615144,Templar Assassin,Win,The Dire,Second,ban,14,5
4066615144,Enigma,Win,The Dire,Second,ban,19,6
4066517897,Mirana,Win,The Dire,Second,pick,8,1
4066517897,Bane,Win,The Dire,Second,pick,9,2
4066517897,Kunkka,Win,The Dire,Second,pick,15,3
4066517897,Ursa,Win,The Dire,Second,pick,17,4
4066517897,Spectre,Win,The Dire,Second,pick,22,5
4066517897,Dark Willow,Win,The Dire,Second,ban,2,1
4066517897,Tiny,Win,The Dire,Second,ban,4,2
4066517897,Silencer,Win,The Dire,Second,ban,6,3
4066517897,Weaver,Win,The Dire,Second,ban,12,4
4066517897,Tusk,Win,The Dire,Second,ban,14,5
4066517897,Outworld Devourer,Win,The Dire,Second,ban,19,6
4066517897,Vengeful Spirit,Loss,The Radiant,First,pick,7,1
4066517897,Broodmother,Loss,The Radiant,First,pick,10,2
4066517897,Earth Spirit,Loss,The Radiant,First,pick,16,3
4066517897,Pugna,Loss,The Radiant,First,pick,18,4
4066517897,Phantom Lancer,Loss,The Radiant,First,pick,21,5
4066517897,Necrophos,Loss,The Radiant,First,ban,1,1
4066517897,Io,Loss,The Radiant,First,ban,3,2
4066517897,Enchantress,Loss,The Radiant,First,ban,5,3
4066517897,Templar Assassin,Loss,The Radiant,First,ban,11,4
4066517897,Earthshaker,Loss,The Radiant,First,ban,13,5
4066517897,Elder Titan,Loss,The Radiant,First,ban,20,6
4066597494,Io,Win,The Radiant,First,pick,7,1
4066597494,Gyrocopter,Win,The Radiant,First,pick,10,2
4066597494,Vengeful Spirit,Win,The Radiant,First,pick,16,3
4066597494,Lina,Win,The Radiant,First,pick,18,4
4066597494,Batrider,Win,The Radiant,First,pick,21,5
4066597494,Dark Willow,Win,The Radiant,First,ban,1,1
4066597494,Weaver,Win,The Radiant,First,ban,3,2
4066597494,Chen,Win,The Radiant,First,ban,5,3
4066597494,Earthshaker,Win,The Radiant,First,ban,11,4
4066597494,Phantom Lancer,Win,The Radiant,First,ban,13,5
4066597494,Broodmother,Win,The Radiant,First,ban,20,6
4066597494,Silencer,Loss,The Dire,Second,pick,8,1
4066597494,Bloodseeker,Loss,The Dire,Second,pick,9,2
4066597494,Windranger,Loss,The Dire,Second,pick,15,3
4066597494,Winter Wyvern,Loss,The Dire,Second,pick,17,4
4066597494,Templar Assassin,Loss,The Dire,Second,pick,22,5
4066597494,Necrophos,Loss,The Dire,Second,ban,2,1
4066597494,Enigma,Loss,The Dire,Second,ban,4,2
4066597494,Tiny,Loss,The Dire,Second,ban,6,3
4066597494,Bane,Loss,The Dire,Second,ban,12,4
4066597494,Ursa,Loss,The Dire,Second,ban,14,5
4066597494,Meepo,Loss,The Dire,Second,ban,19,6
4066499119,Ogre Magi,Win,The Dire,Second,pick,8,1
4066499119,Arc Warden,Win,The Dire,Second,pick,9,2
4066499119,Dark Willow,Win,The Dire,Second,pick,15,3
4066499119,Wraith King,Win,The Dire,Second,pick,17,4
4066499119,Legion Commander,Win,The Dire,Second,pick,22,5
4066499119,Io,Win,The Dire,Second,ban,2,1
4066499119,Mirana,Win,The Dire,Second,ban,4,2
